importer_path,import_kind,imported_module,resolved_path,status
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.magnetic_loss_contract,src/pe_claw_gui/models/magnetic_loss_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.magnetic_loss_contract,src/pe_claw_gui/models/magnetic_loss_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.magnetic_loss_contract,src/pe_claw_gui/models/magnetic_loss_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.magnetic_loss_contract,src/pe_claw_gui/models/magnetic_loss_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.magnetic_result,src/pe_claw_gui/models/magnetic_result.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.magnetic_winding_contract,src/pe_claw_gui/models/magnetic_winding_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.openmagnetics_component_contract,src/pe_claw_gui/models/openmagnetics_component_contract.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.operating_point,src/pe_claw_gui/models/operating_point.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.semiconductor_geometry_result,src/pe_claw_gui/models/semiconductor_geometry_result.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.semiconductor_geometry_result,src/pe_claw_gui/models/semiconductor_geometry_result.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.pipeline,src/pe_claw_gui/models/pipeline.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.stress_result,src/pe_claw_gui/models/stress_result.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.thermal_result,src/pe_claw_gui/models/thermal_result.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.thermal_result,src/pe_claw_gui/models/thermal_result.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.thermal_result,src/pe_claw_gui/models/thermal_result.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.topology_comparison,src/pe_claw_gui/models/topology_comparison.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.topology_comparison,src/pe_claw_gui/models/topology_comparison.py,included_internal
src/pe_claw_gui/models/__init__.py,from,pe_claw_gui.models.waveform,src/pe_claw_gui/models/waveform.py,included_internal
src/pe_claw_gui/models/ac_dc_reactor.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/ac_dc_reactor.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/ac_dc_reactor.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/ac_dc_reactor.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/bridge_rectifier.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/bridge_rectifier.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/bridge_rectifier.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/capacitor.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/capacitor.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/capacitor.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/common_spec.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/common_spec.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/common_spec.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/common_spec.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/design_assessment.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/design_assessment.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/design_assessment.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/design_assessment.py,from,math,,external_or_stdlib
src/pe_claw_gui/models/design_intent.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/design_intent.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/design_intent.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/design_intent.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/design_intent.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/design_report.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/design_report.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/design_report.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/design_report.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.capacitor,src/pe_claw_gui/models/capacitor.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.bridge_rectifier,src/pe_claw_gui/models/bridge_rectifier.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.common_spec,src/pe_claw_gui/models/common_spec.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.design_assessment,src/pe_claw_gui/models/design_assessment.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.device_result,src/pe_claw_gui/models/device_result.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.efficiency_sweep,src/pe_claw_gui/models/efficiency_sweep.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.geometry_result,src/pe_claw_gui/models/geometry_result.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.loss_result,src/pe_claw_gui/models/loss_result.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.magnetic_result,src/pe_claw_gui/models/magnetic_result.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.operating_point,src/pe_claw_gui/models/operating_point.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.semiconductor_geometry_result,src/pe_claw_gui/models/semiconductor_geometry_result.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.stress_result,src/pe_claw_gui/models/stress_result.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.thermal_result,src/pe_claw_gui/models/thermal_result.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.models.waveform,src/pe_claw_gui/models/waveform.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.topologies.base.candidate,src/pe_claw_gui/topologies/base/candidate.py,included_internal
src/pe_claw_gui/models/design_report.py,from,pe_claw_gui.topologies.base.result,src/pe_claw_gui/topologies/base/result.py,included_internal
src/pe_claw_gui/models/device_loss.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/device_loss.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/device_loss.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/device_result.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/device_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/device_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/device_result.py,from,pe_claw_gui.models.device_loss,src/pe_claw_gui/models/device_loss.py,included_internal
src/pe_claw_gui/models/device_result.py,from,pe_claw_gui.models.device_loss,src/pe_claw_gui/models/device_loss.py,included_internal
src/pe_claw_gui/models/device_thermal.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/device_thermal.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/device_thermal.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/efficiency_sweep.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/efficiency_sweep.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/efficiency_sweep.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/efficiency_sweep.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/geometry_result.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/geometry_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/geometry_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/inductor.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/inductor.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/inductor.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/inductor.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/loss_result.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/loss_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/loss_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,from,enum,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,import,json,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,import,math,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,from,types,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/magnetic_loss_contract.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/magnetic_result.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/magnetic_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/magnetic_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/magnetic_result.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/magnetic_result.py,from,pe_claw_gui.models.inductor,src/pe_claw_gui/models/inductor.py,included_internal
src/pe_claw_gui/models/magnetic_result.py,from,pe_claw_gui.models.inductor,src/pe_claw_gui/models/inductor.py,included_internal
src/pe_claw_gui/models/magnetic_result.py,from,pe_claw_gui.models.ac_dc_reactor,src/pe_claw_gui/models/ac_dc_reactor.py,included_internal
src/pe_claw_gui/models/magnetic_winding_contract.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/magnetic_winding_contract.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/magnetic_winding_contract.py,import,json,,external_or_stdlib
src/pe_claw_gui/models/magnetic_winding_contract.py,import,math,,external_or_stdlib
src/pe_claw_gui/models/magnetic_winding_contract.py,from,types,,external_or_stdlib
src/pe_claw_gui/models/magnetic_winding_contract.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/magnetic_winding_contract.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,import,json,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,import,math,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,from,types,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/openmagnetics_component_contract.py,from,pe_claw_gui.models.magnetic_loss_contract,src/pe_claw_gui/models/magnetic_loss_contract.py,included_internal
src/pe_claw_gui/models/openmagnetics_component_contract.py,from,pe_claw_gui.models.magnetic_loss_contract,src/pe_claw_gui/models/magnetic_loss_contract.py,included_internal
src/pe_claw_gui/models/operating_point.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/operating_point.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/pipeline.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/pipeline.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/pipeline.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/pipeline.py,from,pe_claw_gui.models.common_spec,src/pe_claw_gui/models/common_spec.py,included_internal
src/pe_claw_gui/models/pipeline.py,from,pe_claw_gui.models.design_report,src/pe_claw_gui/models/design_report.py,included_internal
src/pe_claw_gui/models/pipeline.py,from,pe_claw_gui.models.stress_result,src/pe_claw_gui/models/stress_result.py,included_internal
src/pe_claw_gui/models/pipeline.py,from,pe_claw_gui.models.stress_result,src/pe_claw_gui/models/stress_result.py,included_internal
src/pe_claw_gui/models/pipeline.py,from,pe_claw_gui.models.waveform,src/pe_claw_gui/models/waveform.py,included_internal
src/pe_claw_gui/models/semiconductor_geometry_result.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/semiconductor_geometry_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/semiconductor_geometry_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/stress_result.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/stress_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/stress_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/thermal_result.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/thermal_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/thermal_result.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/topology_comparison.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/topology_comparison.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/topology_comparison.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/topology_comparison.py,from,math,,external_or_stdlib
src/pe_claw_gui/models/topology_recommendation.py,from,__future__,,external_or_stdlib
src/pe_claw_gui/models/topology_recommendation.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/topology_recommendation.py,from,dataclasses,,external_or_stdlib
src/pe_claw_gui/models/topology_recommendation.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/topology_recommendation.py,from,typing,,external_or_stdlib
src/pe_claw_gui/models/waveform.py,from,__future__,,external_or_stdlib
